grad_uncentered
0.14522618129000353
0.16346132253434176
0.1561580172197985
0.1584797905615054
0.14886390506141378
0.18711921180760704
0.13584255042374815
0.18418264920025962
0.16516243042424827
0.17266564005359308
0.18605652091723268
0.13646722358885421
0.1401959209790804
0.1940121287007157
0.17689676049178482
0.1515569983704168
0.1637442560220248
0.12772818108378048
0.18101891514649138
0.17370909256526623
