grad_centered
0.0001248636450013052
0.000973877140597601
-0.00041692239847179735
9.217903947922323e-05
0.0006426859646024852
0.0004894609384908932
-0.0008150304688259169
0.00031577599781673626
-0.00012576750488824118
0.000583728330605382
0.0008103715290697089
-0.00024715416018228353
5.356129236799845e-05
0.0008174094844104474
0.0004950974669348795
0.00014140462099021534
0.00014110027833913463
-2.3090265921510422e-05
-0.0001717240846188517
0.00031703309613106967
